,title,source,vote
841,哪些事件让你觉得「群众是盲目而愚蠢的」？,https://www.zhihu.com/question/26457932/answer/998466940,20403
842,如何看待因大学生母亲举报，汉中市三百个网吧下线《绝地求生》？,https://www.zhihu.com/question/270446127/answer/539617797,20099
843,如何看待因大学生母亲举报，汉中市三百个网吧下线《绝地求生》？,https://www.zhihu.com/question/270446127/answer/354570081,19687
844,你有哪些神奇的怪癖？,https://www.zhihu.com/question/29242652/answer/979898848,19647
845,你们现在住的房间布置是怎样的？,https://www.zhihu.com/question/35101995/answer/917044124,19288
846,你有哪些自以为聪明，但其实愚蠢透顶的操作？,https://www.zhihu.com/question/61781860/answer/1053165226,19137
847,怀孕期间应该注意什么？,https://www.zhihu.com/question/23881588/answer/1074518276,19039
848,为什么你讨厌欧阳娜娜？,https://www.zhihu.com/question/47344306/answer/919594217,18639
849,男人的快乐有多简单？,https://www.zhihu.com/question/266275474/answer/1059583714,18532
850,大学真的很好玩吗？,https://www.zhihu.com/question/63221438/answer/730532539,18463
851,怎样评价猫小乐《阿衰》?,https://www.zhihu.com/question/37201333/answer/573073786,18377
852,新婚姻法的司法解释偏向男性吗？,https://www.zhihu.com/question/27205989/answer/979179352,18268
853,如何评价蔡明？,https://www.zhihu.com/question/28387739/answer/979925220,17578
854,C盘快满了，该如何清理？,https://www.zhihu.com/question/27608145/answer/831648033,17239
855,你认为最好听的广告音乐是哪首？,https://www.zhihu.com/question/20777326/answer/531835525,17231
856,哪些图片是你曾在朋友圈主动转发的？,https://www.zhihu.com/question/37400960/answer/71988396,16885
857,张昕宇哪来那么多钱去「侣行」？,https://www.zhihu.com/question/51405738/answer/469834066,16711
858,北京有什么鲜为人知的、很好玩的地方？,https://www.zhihu.com/question/25835899/answer/87483522,16327
859,寝室楼上太吵怎么办？,https://www.zhihu.com/question/28703842/answer/830223473,14858
860,为什么你讨厌欧阳娜娜？,https://www.zhihu.com/question/47344306/answer/881934967,14789
861,高铁辐射对人体究竟真的有伤害吗？,https://www.zhihu.com/question/24479518/answer/746054776,14363
862,未来十年哪些基础科学突破会影响互联网科技产业？产业互联网和消费互联网融合创新，会带来哪些改变？,https://www.zhihu.com/question/299741613/answer/516992877,14309
863,自杀的人值得同情吗？,https://www.zhihu.com/question/47489260/answer/1189461810,14309
864,北京有什么鲜为人知的、很好玩的地方？,https://www.zhihu.com/question/25835899/answer/730113468,14251
865,有哪些奇妙的坑人经历？,https://www.zhihu.com/question/28055251/answer/134755811,14181
866,有哪些让人笑到肚子疼的视频？,https://www.zhihu.com/question/268187652/answer/478979192,13352
867,有什么非常尬的粉丝控评？,https://www.zhihu.com/question/62322244/answer/969520078,13242
868,什么运动最消耗卡路里？,https://www.zhihu.com/question/58976440/answer/1160634015,13194
869,妈妈会不会嫉妒自己的女儿?,https://www.zhihu.com/question/28212662/answer/1186990172,13091
870,如何让读者在千字内喜欢上一个人物？,https://www.zhihu.com/question/264980541/answer/872944629,12970
871,有哪些搞笑视频可以分享一下？,https://www.zhihu.com/question/263999747/answer/555256718,12847
872,清华和北大的学生有多厉害？,https://www.zhihu.com/question/22771794/answer/320398142,12768
873,如何评价山口百惠？,https://www.zhihu.com/question/22087573/answer/719755056,12741
874,人为什么会得痔疮？,https://www.zhihu.com/question/28577833/answer/693457672,12666
875,是否很多人都看不起护士？为什么？,https://www.zhihu.com/question/48740213/answer/699598845,12447
876,狗会认错主人吗？,https://www.zhihu.com/question/24267182/answer/1201293851,12342
877,为什么男生刚开始谈恋爱都喜欢女生粘人一点，但是分手理由也是嫌女朋友太粘人？,https://www.zhihu.com/question/60407051/answer/610746745,12266
878,有哪些让你大开眼界的行为？,https://www.zhihu.com/question/62749113/answer/203216232,12245
879,用兔子代表中国是为什么？,https://www.zhihu.com/question/30928425/answer/1125310843,12228
880,有哪些让人笑到肚子疼的视频？,https://www.zhihu.com/question/268187652/answer/553081131,12144
881,为什么人类繁殖能力不强、成年时间过长，却没有灭绝？,https://www.zhihu.com/question/49380726/answer/903088636,11872
882,各个国家的名字是怎么来的？,https://www.zhihu.com/question/38221829/answer/650936715,11790
883,你有哪些绝妙的反击？,https://www.zhihu.com/question/62939337/answer/204037346,11716
884,有哪些几乎是中国人特有的生理疾病？,https://www.zhihu.com/question/264962290/answer/828645024,11711
885,中国众多的流浪汉是如何产生的？,https://www.zhihu.com/question/28173180/answer/178574746,11697
886,你有哪些神奇的怪癖？,https://www.zhihu.com/question/29242652/answer/1045990454,11695
887,怎样评价董洁？,https://www.zhihu.com/question/24342271/answer/302444352,11510
888,女生为什么会痛经？痛经又该怎么预防，减轻疼痛？,https://www.zhihu.com/question/31161293/answer/851790248,11496
889,如何理解「雪崩时，没有一片雪花是无辜的」这句话，有没有道理？为什么？,https://www.zhihu.com/question/264807221/answer/524216771,11400
890,南海主权争端的来龙去脉是什么？,https://www.zhihu.com/question/48434299/answer/1103548006,11368
891,你有哪些绝妙的反击？,https://www.zhihu.com/question/62939337/answer/204095017,11367
892,六年以上的爱情长跑最终结局都是什么样子的？,https://www.zhihu.com/question/27477378/answer/970844881,11363
893,新婚姻法的司法解释偏向男性吗？,https://www.zhihu.com/question/27205989/answer/1008856244,11338
894,中小学女教师夏天是不是不能穿这种裙子？,https://www.zhihu.com/question/23181813/answer/936567297,11250
895,贫穷给你带来了哪些好习惯？,https://www.zhihu.com/question/266030237/answer/306282945,11100
896,女友有狐臭，我不喜欢这个味道家里也反对，但女友很喜欢我，分还是不分？,https://www.zhihu.com/question/29908773/answer/909366147,11080
897,无神论者都有哪些逸事？,https://www.zhihu.com/question/51369059/answer/343778807,11075
898,在香港，菲佣的真实生活是怎样的？,https://www.zhihu.com/question/22185256/answer/844954496,11055
899,战争有多可怕？,https://www.zhihu.com/question/27046377/answer/1081812274,11029
900,拥有绝对音感是怎样的体验？,https://www.zhihu.com/question/26845652/answer/848909876,10935
901,你一个人独立做过最厉害的事情是什么？,https://www.zhihu.com/question/48893288/answer/115775255,10898
902,怎样通俗易懂地讲述北欧神话？,https://www.zhihu.com/question/28505299/answer/41286190,10876
903,激光脱毛真的对皮肤无伤害吗？,https://www.zhihu.com/question/19881508/answer/35357504,10799
904,狗会认错主人吗？,https://www.zhihu.com/question/24267182/answer/1196211607,10768
905,航母被导弹打沉的可能性大吗？,https://www.zhihu.com/question/20792591/answer/836055396,10699
906,应该怎么评论我们所处的这个时代？,https://www.zhihu.com/question/25553334/answer/95190805,10645
907,有钱人喜欢什么样的女生？,https://www.zhihu.com/question/276201733/answer/1116973818,10538
908,有哪些搞笑视频可以分享一下？,https://www.zhihu.com/question/263999747/answer/558707729,10485
909,无神论者都有哪些逸事？,https://www.zhihu.com/question/51369059/answer/125970629,10458
910,你所期待的夏天是什么样子的？,https://www.zhihu.com/question/24729840/answer/46514495,10433
911,男生怎样看待女生戴牙套？,https://www.zhihu.com/question/49977669/answer/1130988071,10398
912,监狱干警在街上碰到带过的，因刑满释放的犯人是什么体验？,https://www.zhihu.com/question/277937636/answer/1036116462,10335
913,可以说一说你所见识过的人性的黑暗面吗？,https://www.zhihu.com/question/65573181/answer/596006542,10220
914,部分理科生对文科生的优越感从何而来？,https://www.zhihu.com/question/19655916/answer/33894207,10193
915,如何在室友熬夜打游戏吵闹中安然睡去？,https://www.zhihu.com/question/28785280/answer/894540990,9798
916,国内医院是否普遍的暴利运营？,https://www.zhihu.com/question/19792531/answer/767378935,9582
917,懂法的和不懂法的有何区别？,https://www.zhihu.com/question/28601869/answer/1179435960,9572
918,你有哪些越描越黑的经历？,https://www.zhihu.com/question/62131162/answer/195651273,9530
919,有哪些让你大开眼界的行为？,https://www.zhihu.com/question/62749113/answer/202691477,9508
920,爱说脏话是率性的表现还是素质教养差？,https://www.zhihu.com/question/45733639/answer/99625472,9418
921,你有哪些越描越黑的经历？,https://www.zhihu.com/question/62131162/answer/195873243,9385
922,有钱人喜欢什么样的女生？,https://www.zhihu.com/question/276201733/answer/1106368883,9351
923,如何理解「雪崩时，没有一片雪花是无辜的」这句话，有没有道理？为什么？,https://www.zhihu.com/question/264807221/answer/522921300,9261
924,2020 年一季度 GDP 同比下降 6.8%，意味着什么？会产生什么影响？,https://www.zhihu.com/question/388434620/answer/1159851265,9116
925,现在的台湾人会看大陆电视节目、电影吗？,https://www.zhihu.com/question/27503628/answer/1094082438,9100
926,哪些你曾认为无比正确的事，后来发现真的错了？,https://www.zhihu.com/question/59890985/answer/171551059,9005
927,哪种动物的交配方式很奇葩？,https://www.zhihu.com/question/26198612/answer/469410223,8993
928,中国都有哪些世界第一？,https://www.zhihu.com/question/46992886/answer/115879732,8985
929,自杀的人值得同情吗？,https://www.zhihu.com/question/47489260/answer/1196917635,8925
930,Minecraft有什么有趣的玩法？,https://www.zhihu.com/question/31851972/answer/1089246020,8907
931,「文科无用论」有道理吗？,https://www.zhihu.com/question/22885465/answer/67369083,8855
932,在一个感觉自己格格不入的环境里，怎样和庸碌的人相处？,https://www.zhihu.com/question/22291884/answer/20953101,8712
933,普通高中毕业的中国人的汉语词汇量（识字量）有多少？,https://www.zhihu.com/question/22935571/answer/799915291,8661
934,历史上有哪些小人物，却改变了历史的走向？,https://www.zhihu.com/question/32193205/answer/691223281,8638
935,有哪些奇妙的坑人经历？,https://www.zhihu.com/question/28055251/answer/135036707,8633
936,生活中有哪些优雅的小动作？,https://www.zhihu.com/question/23093482/answer/580280912,8594
937,你今生遇到的令你最悲伤的事是什么，你是如何挺过去的？,https://www.zhihu.com/question/26350344/answer/576936624,8528
938,中小学女教师夏天是不是不能穿这种裙子？,https://www.zhihu.com/question/23181813/answer/748036201,8507
939,有哪些让人看似文雅实则尴尬的翻译？,https://www.zhihu.com/question/52222790/answer/565439943,8499
940,在你的专业领域，你觉得最悲哀最无奈的事是什么？,https://www.zhihu.com/question/51198978/answer/124708639,8496
941,一个人很糗很倒霉是种什么样的体验？,https://www.zhihu.com/question/37353504/answer/110256094,8472
942,生活中有哪些经常听到、但让人极其不爽的话？,https://www.zhihu.com/question/48976091/answer/113877760,8436
943,被屈臣氏导购忽悠是一种怎样的体验？,https://www.zhihu.com/question/47094184/answer/702415279,8435
944,如何看待几年前的「公知」群体？为何当年颇有影响而现在大多沉默了?,https://www.zhihu.com/question/66179668/answer/1094867387,8329
945,贫穷给你带来了哪些好习惯？,https://www.zhihu.com/question/266030237/answer/340156251,8276
946,住高层（20层以上）是什么体验？,https://www.zhihu.com/question/48005273/answer/969472573,8270
947,妈妈会不会嫉妒自己的女儿?,https://www.zhihu.com/question/28212662/answer/1180088385,8237
948,如何成为一个久处不厌的人？,https://www.zhihu.com/question/34585473/answer/59909866,8128
949,父亲与女儿单独外出时，如何不被误会为「干爹」？,https://www.zhihu.com/question/24117081/answer/312418909,8112
950,《我的叔叔于勒》里为什么说吃牡蛎非常优雅高贵?,https://www.zhihu.com/question/28850652/answer/978120109,8011
951,古代佛道相争，为什么全真教争不过佛教？,https://www.zhihu.com/question/22522198/answer/695855545,8005
952,为什么人类繁殖能力不强、成年时间过长，却没有灭绝？,https://www.zhihu.com/question/49380726/answer/909963264,7973
953,为什么我在朋友圈发一些励志短语，却发现被越来越多的人拉黑？,https://www.zhihu.com/question/31183943/answer/52777431,7890
954,哪些你曾认为无比正确的事，后来发现真的错了？,https://www.zhihu.com/question/59890985/answer/171246771,7862
955,一个月内如何提高四六级分数？,https://www.zhihu.com/question/52442591/answer/694744433,7838
956,（已解决）双十一帮舍友买近2000元的耳机，买错了颜色，舍友不想要怎么办？,https://www.zhihu.com/question/68134401/answer/260584142,7777
957,住高层（20层以上）是什么体验？,https://www.zhihu.com/question/48005273/answer/1132901039,7703
958,你用哪一句话来评价自己的生活态度？,https://www.zhihu.com/question/38606173/answer/77583351,7611
959,你见过的最奇葩的买家秀是什么？,https://www.zhihu.com/question/30957011/answer/61732876,7544
960,什么样的人才能称为纯爷们？,https://www.zhihu.com/question/54003703/answer/1044715891,7532
961,生活中遇到过哪些剧情特别反转的小事？,https://www.zhihu.com/question/22559530/answer/27879280,7516
962,作为一名医生，有哪些感触很深的经历？,https://www.zhihu.com/question/265729314/answer/829731357,7489
963,你觉得恋爱中最心酸的事情是什么？,https://www.zhihu.com/question/24502223/answer/28025840,7460
964,有哪些长得美丽爆棚的男性？,https://www.zhihu.com/question/46771445/answer/889591661,7443
965,有没有哪一刻你觉得这世界不应该是这样？,https://www.zhihu.com/question/68517309/answer/632760397,7375
